VideoID	Description
nhm_APPwhWk_6_12.avi	A person is falling off his motorbike after attempting a stunt.
nhm_APPwhWk_6_12.avi	A guy pops a wheelie on his motorcycle and wipes out.
nhm_APPwhWk_6_12.avi	A man wrecks on his motorcycle.
nhm_APPwhWk_6_12.avi	A dirt bike wreck.
nhm_APPwhWk_6_12.avi	A man riding a bike on a road by the country side does a wheelie, loses control and falls off the bike.
nhm_APPwhWk_6_12.avi	a dirt bike rider falling out a dirt bike
nhm_APPwhWk_6_12.avi	The motorcylist fell off his bike.
nhm_APPwhWk_6_12.avi	An individual falls off a bike and hits the ground.
nhm_APPwhWk_6_12.avi	The rider fell off his motorbike.
nhm_APPwhWk_6_12.avi	A motorcycle pops a wheelie and the driver comes off.
nhm_APPwhWk_6_12.avi	The man fell off his motorcycle.
jcIrD7rNvTM_10_21.avi	A three legged rottweiler walks outside.
jcIrD7rNvTM_10_21.avi	A 3 legged dog walks through the grass.
jcIrD7rNvTM_10_21.avi	A black dog is walking on a grassy patch of land.
jcIrD7rNvTM_10_21.avi	A dog is walking in the grass.
jcIrD7rNvTM_10_21.avi	A dog with three legs is walking in the yard.
jcIrD7rNvTM_10_21.avi	A three legged dog is walking in the yard.
jcIrD7rNvTM_10_21.avi	A three legged dog is walking through the grass.
jcIrD7rNvTM_10_21.avi	A three legged dog is walking.
jcIrD7rNvTM_10_21.avi	A three-legged dog is walking in grass.
jcIrD7rNvTM_10_21.avi	A three-legged dog walks across a yard.
jcIrD7rNvTM_10_21.avi	A three-legged dog walks across the grass.
jcIrD7rNvTM_10_21.avi	A three-legged dog walks through the grass and stops.
jcIrD7rNvTM_10_21.avi	The three legged dog walked in the yard.
jcIrD7rNvTM_10_21.avi	The three-legged dog is walking.
jcIrD7rNvTM_10_21.avi	The three-legged dog walked in the yard.
cJOZp2ZftCw_1_12.avi	A bird is dancing on a chair.
cJOZp2ZftCw_1_12.avi	A bird dances on the back of a chair.
cJOZp2ZftCw_1_12.avi	A bird is bobbing up and down to music.
cJOZp2ZftCw_1_12.avi	A bird is dancing on top of a chair.
cJOZp2ZftCw_1_12.avi	A bird is dancing to music.
cJOZp2ZftCw_1_12.avi	A bird is dancing.
cJOZp2ZftCw_1_12.avi	A bird is dancing.
cJOZp2ZftCw_1_12.avi	A bird is dancing.
cJOZp2ZftCw_1_12.avi	A bird is dancing.
cJOZp2ZftCw_1_12.avi	A cockatoo dances.
cJOZp2ZftCw_1_12.avi	A cockatoo is dancing on the top of a chair.
cJOZp2ZftCw_1_12.avi	A parrot is dancing with music.
cJOZp2ZftCw_1_12.avi	A white bird is perched on some object and it's bobbing up and down.
cJOZp2ZftCw_1_12.avi	A white parrot with a yellow crest is stamping its feet rhythmically to background music.
cJOZp2ZftCw_1_12.avi	An uncaged bird dances to a song.
cJOZp2ZftCw_1_12.avi	The bird danced on his perch.
cJOZp2ZftCw_1_12.avi	The bird is dancing.
cJOZp2ZftCw_1_12.avi	The white bird danced on the perch.
0lh_UWF9ZP4_71_77.avi	A woman cracks two eggs into a glass bowl.
0lh_UWF9ZP4_71_77.avi	A woman cracks eggs into a bowl.
0lh_UWF9ZP4_71_77.avi	A woman is cracking eggs.
0lh_UWF9ZP4_71_77.avi	A woman cracked two eggs into a bowl.
0lh_UWF9ZP4_71_77.avi	A woman is breaking eggs and pouring in a bowl.
0lh_UWF9ZP4_71_77.avi	A woman is breaking eggs into a dish.
0lh_UWF9ZP4_71_77.avi	A woman is cracking eggs into a bowl.
0lh_UWF9ZP4_71_77.avi	A woman is cracking eggs.
0lh_UWF9ZP4_71_77.avi	A woman cracks two eggs into a bowl.
0lh_UWF9ZP4_71_77.avi	A woman is cracking some eggs.
0lh_UWF9ZP4_71_77.avi	A woman is cracking eggs into a bowl.
0lh_UWF9ZP4_71_77.avi	Someone is cracking eggs into a bowl.
0lh_UWF9ZP4_71_77.avi	A woman is cracking open eggs into a bowl.
0lh_UWF9ZP4_71_77.avi	The woman is cracking eggs into the bowl.
0lh_UWF9ZP4_71_77.avi	A woman breaks some eggs.
0lh_UWF9ZP4_71_77.avi	The lady broke the eggs into a bowl.
zv2RIbUsnSw_159_162.avi	A girl and a boy are sliding down a water slide.
zv2RIbUsnSw_159_162.avi	Children are sliding.
zv2RIbUsnSw_159_162.avi	Children are sliding on plastic.
zv2RIbUsnSw_159_162.avi	Two kids are sliding down a slope that is covered with a sheet of wet plastic.
zv2RIbUsnSw_159_162.avi	A couple of kids are sliding down a hill on a wet tarp.
zv2RIbUsnSw_159_162.avi	A girl is sliding.
zv2RIbUsnSw_159_162.avi	Children are sliding on black tarp.
zv2RIbUsnSw_159_162.avi	Two kids slide down a slip 'n slide.
zv2RIbUsnSw_159_162.avi	Two children are sliding.
zv2RIbUsnSw_159_162.avi	Some kids are going down a water slide.
zv2RIbUsnSw_159_162.avi	Two children are sliding down some plastic.
zv2RIbUsnSw_159_162.avi	The kids are moving down the water slide.
zv2RIbUsnSw_159_162.avi	Kids slide down a water slide.
zv2RIbUsnSw_159_162.avi	The kids slide down the wet plastic slide.
yd8jh9QYfEs_4_10.avi	Two women get out of a taxi.
yd8jh9QYfEs_4_10.avi	Women are leaving a cab.
yd8jh9QYfEs_4_10.avi	Women exit a taxi cab.
yd8jh9QYfEs_4_10.avi	Girls are coming out from the car.
yd8jh9QYfEs_4_10.avi	Women are exiting a taxi.
yd8jh9QYfEs_4_10.avi	Women are walking out of a car.
yd8jh9QYfEs_4_10.avi	A group of girls are exiting a taxi.
yd8jh9QYfEs_4_10.avi	Women are leaving the backseat of a cab.
yd8jh9QYfEs_4_10.avi	A group of women get out of a cab.
yd8jh9QYfEs_4_10.avi	Women are getting out of a taxi.
yd8jh9QYfEs_4_10.avi	A video clip of Rihanna leaving a taxi.
yd8jh9QYfEs_4_10.avi	A woman gets out of a cab.
yd8jh9QYfEs_4_10.avi	A woman gets out of a cab.
yd8jh9QYfEs_4_10.avi	A woman wearing dark glasses and a short black dress gets off a taxi followed by two other women.
yd8jh9QYfEs_4_10.avi	The girl got out of the taxi.
yd8jh9QYfEs_4_10.avi	The women got out of the cab.
yd8jh9QYfEs_4_10.avi	A woman gets out of a taxi.
yd8jh9QYfEs_4_10.avi	The girl got out of the taxi.
PqSZ89FqpiY_65_75.avi	a person preparing broccoli
PqSZ89FqpiY_65_75.avi	A man is putting broccoli into a bowl of water.
PqSZ89FqpiY_65_75.avi	A man is putting broccoli into water.
PqSZ89FqpiY_65_75.avi	A person is moving broccoli from one pot into another pot.
PqSZ89FqpiY_65_75.avi	A person is placing boiling broccoli in another bowl to cool.
PqSZ89FqpiY_65_75.avi	A person puts hot broccoli into a bowl of cool water.
PqSZ89FqpiY_65_75.avi	A woman is cooking broccoli.
PqSZ89FqpiY_65_75.avi	A woman places broccoli into a pan.
PqSZ89FqpiY_65_75.avi	After the brocolli was boiled, it was blanced in cold water.
PqSZ89FqpiY_65_75.avi	Boiled broccoli is strained out of the pot.
PqSZ89FqpiY_65_75.avi	Broccoli is being cooked.
PqSZ89FqpiY_65_75.avi	Broccoli is being cooked.
PqSZ89FqpiY_65_75.avi	Broccoli is being cooled in water.
PqSZ89FqpiY_65_75.avi	Broccoli is transferred from one pot of water to another.
PqSZ89FqpiY_65_75.avi	Someone cooked broccoli in hot water.
PqSZ89FqpiY_65_75.avi	Someone cooked broccoli in hot water.
PqSZ89FqpiY_65_75.avi	Someone is boiling broccoli florets.
PqSZ89FqpiY_65_75.avi	Using a strainer, a man removes broccoli flowerettes from boiling water and transfers them to a bowl containing cold water.
Kxa0mnDj0bs_15_20.avi	A baby boy is playing with a cat.
Kxa0mnDj0bs_15_20.avi	A baby is holding onto a chair.
Kxa0mnDj0bs_15_20.avi	a baby playing with a cat
Kxa0mnDj0bs_15_20.avi	A boy is playing with a cat.
Kxa0mnDj0bs_15_20.avi	A cat and a boy play together.
Kxa0mnDj0bs_15_20.avi	A cat hits a toddler on the head.
Kxa0mnDj0bs_15_20.avi	A cat in a chair swats a male toddler, in the head, who is standing in front of the chair.
Kxa0mnDj0bs_15_20.avi	A cat is attacking the head of a toddler.
Kxa0mnDj0bs_15_20.avi	A cat is hitting a toddler on the head.
Kxa0mnDj0bs_15_20.avi	A cat is swatting at a baby.
Kxa0mnDj0bs_15_20.avi	A cat paws a toddler.
Kxa0mnDj0bs_15_20.avi	A cat paws at a childs head.
Kxa0mnDj0bs_15_20.avi	A cat rapidly swats a kid in the head.
Kxa0mnDj0bs_15_20.avi	A small child is standing next to a chair on which a cat is seated and raising its fore limbs.
Kxa0mnDj0bs_15_20.avi	The cat scratched the toddler.
Kxa0mnDj0bs_15_20.avi	The cat tapped the boy's head.
cLNrpO6wBk4_37_47.avi	A man is playing the guitar.
cLNrpO6wBk4_37_47.avi	A man is playing a guitar.
cLNrpO6wBk4_37_47.avi	A man is playing the guitar.
cLNrpO6wBk4_37_47.avi	A man is playing a guitar.
cLNrpO6wBk4_37_47.avi	A man is playing guitar.
cLNrpO6wBk4_37_47.avi	A man is playing a guitar.
cLNrpO6wBk4_37_47.avi	A man is playing guitar.
cLNrpO6wBk4_37_47.avi	A man plays an acoustic guitar.
cLNrpO6wBk4_37_47.avi	A man is playing a guitar.
cLNrpO6wBk4_37_47.avi	A man seated in his house is playing the guitar.
cLNrpO6wBk4_37_47.avi	A man playing a guitar.
cLNrpO6wBk4_37_47.avi	The man played his guitar.
cLNrpO6wBk4_37_47.avi	The man is playing the guitar.
cLNrpO6wBk4_37_47.avi	A guy is playing his guitar.
cLNrpO6wBk4_37_47.avi	A man is playing the guitar.
cLNrpO6wBk4_37_47.avi	The man strummed on his guitar.
nV3Wv8iHp4U_0_38.avi	A small dog plays on the couch.
nV3Wv8iHp4U_0_38.avi	A cute puppy wearing a dress.
nV3Wv8iHp4U_0_38.avi	A dog in a dress is playing on a couch.
nV3Wv8iHp4U_0_38.avi	A dog in a dress is running around on a couch.
nV3Wv8iHp4U_0_38.avi	A dog is playing on a sofa.
nV3Wv8iHp4U_0_38.avi	A dog wearing a dress is running on a couch.
nV3Wv8iHp4U_0_38.avi	A little dog runs around on a couch.
nV3Wv8iHp4U_0_38.avi	A puppy is playing on a settee.
nV3Wv8iHp4U_0_38.avi	A puppy is playing on a sofa.
nV3Wv8iHp4U_0_38.avi	A puppy is playing on sofa.
nV3Wv8iHp4U_0_38.avi	A puppy is playing on the couch.
nV3Wv8iHp4U_0_38.avi	A puppy is running around on a sofa.
nV3Wv8iHp4U_0_38.avi	A puppy is wearing a dress.
nV3Wv8iHp4U_0_38.avi	A shih tzu dog in a frilly dress romps on a leather sofa before jumping down.
nV3Wv8iHp4U_0_38.avi	A small dog is playing on the sofa.
nV3Wv8iHp4U_0_38.avi	A small dog wearing a dress moves to and fro along the edge of a sofa and finally jumps to the floor below.
nV3Wv8iHp4U_0_38.avi	The dog is trying to get off the couch.
nV3Wv8iHp4U_0_38.avi	The dog tried to get off the couch.
nV3Wv8iHp4U_0_38.avi	The dog tried to get off the couch.
kNHivduxQWg_0_14.avi	Two hamsters are eating.
kNHivduxQWg_0_14.avi	Hamsters are eating.
kNHivduxQWg_0_14.avi	Two pigs are eating their food.
kNHivduxQWg_0_14.avi	Two guinea pigs are eating vegetation.
kNHivduxQWg_0_14.avi	Two guinea pigs are eating leaves.
kNHivduxQWg_0_14.avi	Two hamsters are eating leaves.
kNHivduxQWg_0_14.avi	Gerbal'sa are eating.
kNHivduxQWg_0_14.avi	Two guinea pigs seated beside each other are rapidly eating a long leaf fed to them individually.
kNHivduxQWg_0_14.avi	The guinea pigs ate the leaves.
kNHivduxQWg_0_14.avi	The guinea pigs are eating.
kNHivduxQWg_0_14.avi	Two guinea pigs eat lettuce.
kNHivduxQWg_0_14.avi	The guinea pigs ate blades of grass.
ACK7SekJWts_140_150.avi	A man puts together a gun.
ACK7SekJWts_140_150.avi	A man is adding a silencer to a gun.
ACK7SekJWts_140_150.avi	A man is assembling a gun.
ACK7SekJWts_140_150.avi	A man is assembling a Silencerco 22 Sparrow gun.
ACK7SekJWts_140_150.avi	A man is fitting silencer on a pistol.
ACK7SekJWts_140_150.avi	A man is putting a silencer on a pistol.
ACK7SekJWts_140_150.avi	A man is putting a silencer on a pistol.
ACK7SekJWts_140_150.avi	A man is putting a silencer onto a gun.
ACK7SekJWts_140_150.avi	A man is putting together a gun.
ACK7SekJWts_140_150.avi	A man modifies the barrel of a gun.
ACK7SekJWts_140_150.avi	A man put a gun barrel together.
ACK7SekJWts_140_150.avi	A man puts a silencer on a handgun.
ACK7SekJWts_140_150.avi	A person is placing a silencer on a pistol.
ACK7SekJWts_140_150.avi	Someone is assembling a gun.
ACK7SekJWts_140_150.avi	The man is putting a gun together.
ACK7SekJWts_140_150.avi	The man put his gun barrel together.
_QJbjKkfdcs_52_57.avi	A man is playing a violin and then a woman starts to sing.
_QJbjKkfdcs_52_57.avi	A man is playing a violin on a stage.
_QJbjKkfdcs_52_57.avi	A man is playing a violin.
_QJbjKkfdcs_52_57.avi	A man is playing a violin.
_QJbjKkfdcs_52_57.avi	A man is playing a violin.
_QJbjKkfdcs_52_57.avi	A man is playing a violin.
_QJbjKkfdcs_52_57.avi	A man is playing a violin.
_QJbjKkfdcs_52_57.avi	A man is playing the violin and a woman sings a song.
_QJbjKkfdcs_52_57.avi	A man is playing the violin.
_QJbjKkfdcs_52_57.avi	A man is playing the violin.
_QJbjKkfdcs_52_57.avi	A man is playing violin.
_QJbjKkfdcs_52_57.avi	A man is playing violin.
_QJbjKkfdcs_52_57.avi	A man is playing violin.
_QJbjKkfdcs_52_57.avi	A man is playing violin.
_QJbjKkfdcs_52_57.avi	A man plays a violin.
_QJbjKkfdcs_52_57.avi	A man plays the violen.
_QJbjKkfdcs_52_57.avi	A man plays the violin.
_QJbjKkfdcs_52_57.avi	The man is playing the violin.
_QJbjKkfdcs_52_57.avi	The man played his violin.
_QJbjKkfdcs_52_57.avi	The man played the violin while the lady sang.
2jXxtQRy47A_30_38.avi	The wolves and bear are chasing each other.
2jXxtQRy47A_30_38.avi	A black bear is defending her cubs against wolves.
2jXxtQRy47A_30_38.avi	A bear chases wolfs away.
2jXxtQRy47A_30_38.avi	A bear and wolves fight.
2jXxtQRy47A_30_38.avi	A bear is chasing a wolf.
2jXxtQRy47A_30_38.avi	Wolves are hunting a pig.
2jXxtQRy47A_30_38.avi	A wolf encounters a bear.
2jXxtQRy47A_30_38.avi	A bear is protecting her cub from wolves.
2jXxtQRy47A_30_38.avi	A wolf and a bear fight.
2jXxtQRy47A_30_38.avi	A bear is fighting wolves.
2jXxtQRy47A_30_38.avi	A bear is running from two dogs.
2jXxtQRy47A_30_38.avi	A bear is chasing a wolf.
2jXxtQRy47A_30_38.avi	The wolves harassed the bear.
2jXxtQRy47A_30_38.avi	The bear is chasing the wolves.
2jXxtQRy47A_30_38.avi	Wolves are circling a bear and her cub.
2jXxtQRy47A_30_38.avi	A wolf and a bear run around.
2jXxtQRy47A_30_38.avi	The wolves surrounded the bear.
QTAqjSbMkXU_65_75.avi	A women preps a salmon meal.
QTAqjSbMkXU_65_75.avi	A man is preparing salmon to cook.
QTAqjSbMkXU_65_75.avi	A person placing fish in a tray.
QTAqjSbMkXU_65_75.avi	A person puts two pieces of salmon into a pan filled with salt.
QTAqjSbMkXU_65_75.avi	A woman is putting fish in a dish.
QTAqjSbMkXU_65_75.avi	A woman is seasoning salmon in a dish.
QTAqjSbMkXU_65_75.avi	Backing paper covers two pieces of salmon that are placed on a bed of salt mixed with spices.
QTAqjSbMkXU_65_75.avi	Fish being placed in seasonings.
QTAqjSbMkXU_65_75.avi	Fish is being placed on a casserole dish.
QTAqjSbMkXU_65_75.avi	Lady preparing salmon in dish.
QTAqjSbMkXU_65_75.avi	Salmon is being placed in a baking dish.
QTAqjSbMkXU_65_75.avi	The lady laid the meat in the spice mixture.
QTAqjSbMkXU_65_75.avi	The lady put the meat in the spices in a dish.
QTAqjSbMkXU_65_75.avi	The woman is preparing a salmon dish.
QTAqjSbMkXU_65_75.avi	Two portions of salmon flesh are placed in a dish containing salt and whole spices and a baking sheet is spread over them.
PeUHy0A1GF0_28_32.avi	Someone is beating a clear liquid substance in a small glass bowl over a larger glass bowl of flour.
PeUHy0A1GF0_28_32.avi	A person whisks.
PeUHy0A1GF0_28_32.avi	A woman mixes a bowl.
PeUHy0A1GF0_28_32.avi	Manas masalo panima nakhi halave che.
PeUHy0A1GF0_28_32.avi	A chef whisks a food mixture.
PeUHy0A1GF0_28_32.avi	Someone is mixing seasonings with water.
PeUHy0A1GF0_28_32.avi	A woman is adding water to flour.
PeUHy0A1GF0_28_32.avi	Someone is adding, and stirring some ingredients.
PeUHy0A1GF0_28_32.avi	A woman is mixing oil and water.
PeUHy0A1GF0_28_32.avi	Someoen is mixing ingrediants.
PeUHy0A1GF0_28_32.avi	A woman is stirring some liquid.
PeUHy0A1GF0_28_32.avi	A woman adds granulated dashi in a small bowl containing water and mixes it with a whisk.
PeUHy0A1GF0_28_32.avi	The lady whisked the water and seasoning before adding to the batter.
PeUHy0A1GF0_28_32.avi	The woman is mixing a liquid.
PeUHy0A1GF0_28_32.avi	A woman beats an egg mixture.
PeUHy0A1GF0_28_32.avi	The lady whisked the wet ingredients.
0lh_UWF9ZP4_183_190.avi	A woman slices a piece of meat into strips on a cutting board.
0lh_UWF9ZP4_183_190.avi	A woman slices fish.
0lh_UWF9ZP4_183_190.avi	A woman is slicing fish.
0lh_UWF9ZP4_183_190.avi	A woman is slicing a meat into pieces.
0lh_UWF9ZP4_183_190.avi	A woman is slicing a fish fillet with a knife.
0lh_UWF9ZP4_183_190.avi	A woman is slicing fish.
0lh_UWF9ZP4_183_190.avi	A woman is cutting fish.
0lh_UWF9ZP4_183_190.avi	A woman is cutting tuna into slices.
0lh_UWF9ZP4_183_190.avi	A woman is slicing tuna to make sushi.
0lh_UWF9ZP4_183_190.avi	A woman is slicing some tuna.
0lh_UWF9ZP4_183_190.avi	A woman is cutting raw fish.
0lh_UWF9ZP4_183_190.avi	A woman is slicing meat.
0lh_UWF9ZP4_183_190.avi	A woman is cutting meat.
0lh_UWF9ZP4_183_190.avi	The lady sliced the raw meat.
0lh_UWF9ZP4_183_190.avi	The woman is slicing raw fish.
0lh_UWF9ZP4_183_190.avi	A woman is slicing a tuna steak into strips.
0lh_UWF9ZP4_183_190.avi	A woman cuts up some meat.
0lh_UWF9ZP4_183_190.avi	The lady cut the raw fish.
229NvV0SRHw_0_5.avi	A baby is drinking at the table.
229NvV0SRHw_0_5.avi	A baby drinks her juice.
229NvV0SRHw_0_5.avi	A Baby girl is drinking milk.
229NvV0SRHw_0_5.avi	A baby is drinking from a cup.
229NvV0SRHw_0_5.avi	A baby is drinking from a cup.
229NvV0SRHw_0_5.avi	A girl is drinking.
229NvV0SRHw_0_5.avi	A little girl drinks from her cup.
229NvV0SRHw_0_5.avi	A little girl is drinking from a plastic tumbler through a straw.
229NvV0SRHw_0_5.avi	A little girl is drinking from her cup.
229NvV0SRHw_0_5.avi	A small girl seated at the table is sipping water from a sipper kept next to her plate of food.
229NvV0SRHw_0_5.avi	A toddler drinks from a cup.
229NvV0SRHw_0_5.avi	A young girl is drinking from a cup.
229NvV0SRHw_0_5.avi	The baby is drinking from her sippy cup.
229NvV0SRHw_0_5.avi	The girl drank from her sippy cup.
229NvV0SRHw_0_5.avi	The girl took a drink from her cup.
Sq7Vt6KC9Yg_17_35.avi	garlic and pepper are being mixed.
Sq7Vt6KC9Yg_17_35.avi	A chef blends a spicy marinade.
Sq7Vt6KC9Yg_17_35.avi	A cook is putting some ingredients in a blender.
Sq7Vt6KC9Yg_17_35.avi	A man adds mayonnaise, vegetable oil, vinegar, garlic pods and salt to jalapeno peppers in a blender and blends it all.
Sq7Vt6KC9Yg_17_35.avi	A man is preparing ingredients to cook something.
Sq7Vt6KC9Yg_17_35.avi	A person blends together multiple ingredients in a blender.
Sq7Vt6KC9Yg_17_35.avi	A person is blending a pepper mixture.
Sq7Vt6KC9Yg_17_35.avi	A person is placing ingredients into a blender.
Sq7Vt6KC9Yg_17_35.avi	Butter and oil are added to vegetables and then mixed in a food processor.
Sq7Vt6KC9Yg_17_35.avi	Food ingredients are added to a blender.
Sq7Vt6KC9Yg_17_35.avi	Food is being blended in a blender.
Sq7Vt6KC9Yg_17_35.avi	Ingrediants are being mixed in a blender.
Sq7Vt6KC9Yg_17_35.avi	Ingredients are being put in a blender.
Sq7Vt6KC9Yg_17_35.avi	Mixing peppers, butter, oil & vinegar, etc in a blender.
Sq7Vt6KC9Yg_17_35.avi	Several ingredients are being added to a blender.
Sq7Vt6KC9Yg_17_35.avi	Someone is putting peppers, spices, and liquids into a blender.
Sq7Vt6KC9Yg_17_35.avi	Someone put the vegetable mixture into a blender.
Sq7Vt6KC9Yg_17_35.avi	Someone put vegetables and sauce in a bowl and then transferred it to a blender.
Sq7Vt6KC9Yg_17_35.avi	The cook is placing ingredients into a blender.
Sq7Vt6KC9Yg_17_35.avi	Vegetables and sauces are liquidized in a blender.
a28s_wyqkyc_68_77.avi	A man is running.
a28s_wyqkyc_68_77.avi	A man is running on the road.
a28s_wyqkyc_68_77.avi	A man is running down a road in slow motion.
a28s_wyqkyc_68_77.avi	A man is running down a street.
a28s_wyqkyc_68_77.avi	A man is running on road.
a28s_wyqkyc_68_77.avi	A man is running in slow motion down a road.
a28s_wyqkyc_68_77.avi	A man in a suit is running across a bridge.
